snapshot id,description,started,size,volume,volume exists,instance,instance exists,ami,ami exists
snap-ae1df54b,Created by CreateImage(i-8ec2cfc0) for ami-3249be45 from vol-20ac9d0c,2014-01-31 10:03:12+00:00,7,vol-20ac9d0c,FALSE,i-8ec2cfc0,FALSE,ami-3249be45,TRUE
snap-8c628a69,Created by CreateImage(i-8fe2b7c1) for ami-6c48bf1b from vol-b2c8f99e,2014-01-31 10:37:43+00:00,6,vol-b2c8f99e,FALSE,i-8fe2b7c1,FALSE,ami-6c48bf1b,TRUE
snap-e422e001,Created by CreateImage(i-86096bca) for ami-8c23d5fb from vol-58bb415a,2014-02-04 12:09:26+00:00,7,vol-58bb415a,FALSE,i-86096bca,FALSE,ami-8c23d5fb,TRUE
snap-cf955d2a,Created by CreateImage(i-5f7ccc13) for ami-d00ef8a7 from vol-3158a333,2014-02-05 06:53:51+00:00,6,vol-3158a333,FALSE,i-5f7ccc13,FALSE,ami-d00ef8a7,TRUE
snap-088e1aec,Created by CreateImage(i-fae30db8) for ami-956896e2 from vol-98f6299a,2014-03-26 12:55:55+00:00,30,vol-98f6299a,FALSE,i-fae30db8,FALSE,ami-956896e2,TRUE
snap-f2150116,Created by CreateImage(i-99a25ddb) for ami-5dfb012a from vol-d8a302da,2014-04-14 09:45:13+00:00,30,vol-d8a302da,FALSE,i-99a25ddb,FALSE,ami-5dfb012a,TRUE
snap-79a1b59d,Created by CreateImage(i-ea847ba8) for ami-43f20834 from vol-3fb3123d,2014-04-14 13:25:20+00:00,7,vol-3fb3123d,FALSE,i-ea847ba8,FALSE,ami-43f20834,TRUE
snap-94637470,Created by CreateImage(i-f0e916b2) for ami-1bf10b6c from vol-7d80217f,2014-04-14 14:50:57+00:00,6,vol-7d80217f,FALSE,i-f0e916b2,FALSE,ami-1bf10b6c,TRUE
snap-cb883b2c,Created by CreateImage(i-361d3a7a) for ami-21549056 from vol-62c03836,2014-04-28 05:20:16+00:00,7,vol-62c03836,FALSE,i-361d3a7a,FALSE,ami-21549056,TRUE
snap-d45b9f32,Created by CreateImage(i-9d9232df) for ami-8d0ac8fa from vol-7101bb73,2014-05-24 06:28:47+00:00,120,vol-7101bb73,FALSE,i-9d9232df,FALSE,ami-8d0ac8fa,TRUE
snap-d35b9f35,Created by CreateImage(i-9d9232df) for ami-8d0ac8fa from vol-2201bb20,2014-05-24 06:28:47+00:00,65,vol-2201bb20,FALSE,i-9d9232df,FALSE,ami-8d0ac8fa,TRUE
snap-6a2d8a8c,Created by CreateImage(i-14b11e56) for ami-2dea275a from vol-a10b8ca3,2014-05-28 09:51:07+00:00,7,vol-a10b8ca3,FALSE,i-14b11e56,FALSE,ami-2dea275a,TRUE
snap-132d8af5,Created by CreateImage(i-efb41bad) for ami-17ea2760 from vol-350b8c37,2014-05-28 09:52:00+00:00,6,vol-350b8c37,FALSE,i-efb41bad,FALSE,ami-17ea2760,TRUE
snap-abfd6152,Created by CreateImage(i-edce4eaf) for ami-83e035f4 from vol-d3bf2ad1,2014-07-04 08:52:06+00:00,65,vol-d3bf2ad1,FALSE,i-edce4eaf,FALSE,ami-83e035f4,TRUE
snap-acfd6155,Created by CreateImage(i-edce4eaf) for ami-83e035f4 from vol-1cbe2b1e,2014-07-04 08:52:06+00:00,500,vol-1cbe2b1e,FALSE,i-edce4eaf,FALSE,ami-83e035f4,TRUE
snap-b340044b,Created by CreateImage(i-d60cd594) for ami-3a5a884d from vol-7a378b78,2014-08-06 11:12:11+00:00,120,vol-7a378b78,FALSE,i-d60cd594,FALSE,ami-3a5a884d,TRUE
snap-b640044e,Created by CreateImage(i-d60cd594) for ami-3a5a884d from vol-74378b76,2014-08-06 11:12:11+00:00,65,vol-74378b76,FALSE,i-d60cd594,FALSE,ami-3a5a884d,TRUE
snap-a9400451,Created by CreateImage(i-d60cd594) for ami-3a5a884d from vol-75378b77,2014-08-06 11:12:11+00:00,65,vol-75378b77,FALSE,i-d60cd594,FALSE,ami-3a5a884d,TRUE
snap-b1c8ea49,Created by CreateImage(i-8b7910c9) for ami-da27faad from vol-71fc8b73,2014-08-10 18:42:30+00:00,8,vol-71fc8b73,FALSE,i-8b7910c9,FALSE,ami-da27faad,TRUE
snap-b4c8ea4c,Created by CreateImage(i-8b7910c9) for ami-da27faad from vol-21ef9823,2014-08-10 18:42:30+00:00,100,vol-21ef9823,FALSE,i-8b7910c9,FALSE,ami-da27faad,TRUE
snap-ba64b040,Created by CreateImage(i-d0217a92) for ami-ecbd1a9b from vol-2b3e6629,2014-09-18 15:30:59+00:00,30,vol-2b3e6629,FALSE,i-d0217a92,FALSE,ami-ecbd1a9b,TRUE
snap-ec6e1216,Created by CreateImage(i-91d4fdd3) for ami-00dd7d77 from vol-f0765bf2,2014-09-29 17:11:18+00:00,8,vol-f0765bf2,FALSE,i-91d4fdd3,FALSE,ami-00dd7d77,TRUE
snap-54fe28a9,Created by CreateImage(i-9be2c8d9) for ami-4643ef31 from vol-0aa28e08,2014-10-15 13:34:43+00:00,100,vol-0aa28e08,FALSE,i-9be2c8d9,FALSE,ami-4643ef31,TRUE
snap-a0dbab5c,Created by CreateImage(i-f79d91b5) for ami-623b8f15 from vol-b256cfae,2014-11-12 11:20:09+00:00,100,vol-b256cfae,FALSE,i-f79d91b5,FALSE,ami-623b8f15,TRUE
snap-459e7fba,Created by CreateImage(i-8b7c8dc9) for ami-70d66707 from vol-e03e9be2,2014-11-20 10:38:47+00:00,30,vol-e03e9be2,FALSE,i-8b7c8dc9,FALSE,ami-70d66707,TRUE
snap-39b92bc6,Created by CreateImage(i-5b78e81b) for ami-3c7ac94b from vol-7ae2817d,2014-11-28 09:54:09+00:00,8,vol-7ae2817d,FALSE,i-5b78e81b,FALSE,ami-3c7ac94b,TRUE
snap-14d129e5,Created by CreateImage(i-0c9b974e) for ami-3abf3b4d from vol-fb4bd2e7,2015-01-04 22:59:21+00:00,100,vol-fb4bd2e7,FALSE,i-0c9b974e,FALSE,ami-3abf3b4d,TRUE
snap-de58382f,Created by CreateImage(i-0c9b974e) for ami-612eaf16 from vol-fb4bd2e7,2015-01-15 14:32:54+00:00,100,vol-fb4bd2e7,FALSE,i-0c9b974e,FALSE,ami-612eaf16,TRUE
snap-95aceec1,Created by CreateImage(i-54762eb2) for ami-476f4930 from vol-883fc197,2015-09-04 10:41:31+00:00,500,vol-883fc197,FALSE,i-54762eb2,FALSE,ami-476f4930,TRUE
snap-2f9bb006,Created by CreateImage(i-54762eb2) for ami-476f4930 from vol-a43fc1bb,2015-09-04 10:41:31+00:00,50,vol-a43fc1bb,FALSE,i-54762eb2,FALSE,ami-476f4930,TRUE
snap-d268c0ff,Created by CreateImage(i-54762eb2) for ami-476f4930 from vol-c33fc1dc,2015-09-04 10:41:31+00:00,40,vol-c33fc1dc,FALSE,i-54762eb2,FALSE,ami-476f4930,TRUE
snap-1f72a74b,Created by CreateImage(i-3d97cfdb) for ami-356f4942 from vol-5c24da43,2015-09-04 10:43:11+00:00,120,vol-5c24da43,FALSE,i-3d97cfdb,FALSE,ami-356f4942,TRUE
snap-32115e66,Created by CreateImage(i-3d97cfdb) for ami-356f4942 from vol-bf24daa0,2015-09-04 10:43:11+00:00,65,vol-bf24daa0,FALSE,i-3d97cfdb,FALSE,ami-356f4942,TRUE
snap-31764b18,Created by CreateImage(i-4b762ead) for ami-4f6f4938 from vol-1b3cc204,2015-09-04 10:43:34+00:00,40,vol-1b3cc204,FALSE,i-4b762ead,FALSE,ami-4f6f4938,TRUE
snap-a75f1f8d,Created by CreateImage(i-4b762ead) for ami-4f6f4938 from vol-1c3cc203,2015-09-04 10:43:34+00:00,50,vol-1c3cc203,FALSE,i-4b762ead,FALSE,ami-4f6f4938,TRUE
snap-a88db982,Created by CreateImage(i-4b762ead) for ami-4f6f4938 from vol-9c3fc183,2015-09-04 10:43:34+00:00,500,vol-9c3fc183,FALSE,i-4b762ead,FALSE,ami-4f6f4938,TRUE
snap-23ab4f0d,Created by CreateImage(i-2e1b3aca) for ami-3b6f494c from vol-7e1a8069,2015-09-04 10:43:45+00:00,120,vol-7e1a8069,FALSE,i-2e1b3aca,FALSE,ami-3b6f494c,TRUE
snap-3d91ff1c,Created by CreateImage(i-2e1b3aca) for ami-3b6f494c from vol-531a8044,2015-09-04 10:43:45+00:00,65,vol-531a8044,FALSE,i-2e1b3aca,FALSE,ami-3b6f494c,TRUE
snap-8dec06a0,Created by CreateImage(i-3f85ddd9) for ami-216f4956 from vol-a61ae4b9,2015-09-04 10:44:12+00:00,65,vol-a61ae4b9,FALSE,i-3f85ddd9,FALSE,ami-216f4956,TRUE
snap-d74d14f7,Created by CreateImage(i-3f85ddd9) for ami-216f4956 from vol-691ae476,2015-09-04 10:44:12+00:00,120,vol-691ae476,FALSE,i-3f85ddd9,FALSE,ami-216f4956,TRUE
snap-e368aac2,Created by CreateImage(i-98e4c57c) for ami-296f495e from vol-d5118bc2,2015-09-04 10:44:48+00:00,120,vol-d5118bc2,FALSE,i-98e4c57c,FALSE,ami-296f495e,TRUE
snap-69adf249,Created by CreateImage(i-98e4c57c) for ami-296f495e from vol-d6118bc1,2015-09-04 10:44:48+00:00,65,vol-d6118bc1,FALSE,i-98e4c57c,FALSE,ami-296f495e,TRUE
snap-2471b20f,Created by CreateImage(i-86b1dd60) for ami-196f496e from vol-438f9c5f,2015-09-04 10:45:28+00:00,120,vol-438f9c5f,FALSE,i-86b1dd60,FALSE,ami-196f496e,TRUE
snap-ea5fe9c0,Created by CreateImage(i-86b1dd60) for ami-196f496e from vol-1e8f9c02,2015-09-04 10:45:28+00:00,65,vol-1e8f9c02,FALSE,i-86b1dd60,FALSE,ami-196f496e,TRUE
snap-d1960cf9,Created by CreateImage(i-b8c1ae5c) for ami-f36f4984 from vol-2b5cee3c,2015-09-04 10:46:54+00:00,65,vol-2b5cee3c,FALSE,i-b8c1ae5c,FALSE,ami-f36f4984,TRUE
snap-13f93a33,Created by CreateImage(i-b8c1ae5c) for ami-f36f4984 from vol-3c5cee2b,2015-09-04 10:46:54+00:00,120,vol-3c5cee2b,FALSE,i-b8c1ae5c,FALSE,ami-f36f4984,TRUE
snap-886b0fa1,Created by CreateImage(i-25c1aec1) for ami-d76f49a0 from vol-7c5cee6b,2015-09-04 10:48:25+00:00,120,vol-7c5cee6b,FALSE,i-25c1aec1,FALSE,ami-d76f49a0,TRUE
snap-157b5d3f,Created by CreateImage(i-25c1aec1) for ami-d76f49a0 from vol-7d5cee6a,2015-09-04 10:48:25+00:00,65,vol-7d5cee6a,FALSE,i-25c1aec1,FALSE,ami-d76f49a0,TRUE
snap-8f38e7a5,Created by CreateImage(i-0188e4e7) for ami-d36f49a4 from vol-0fb1a213,2015-09-04 10:49:31+00:00,120,vol-0fb1a213,FALSE,i-0188e4e7,FALSE,ami-d36f49a4,TRUE
snap-68ec6648,Created by CreateImage(i-0188e4e7) for ami-d36f49a4 from vol-37b1a22b,2015-09-04 10:49:31+00:00,65,vol-37b1a22b,FALSE,i-0188e4e7,FALSE,ami-d36f49a4,TRUE
snap-6dcd803b,Created by CreateImage(i-c080d826) for ami-a36f49d4 from vol-a51ee0ba,2015-09-04 10:52:11+00:00,120,vol-a51ee0ba,FALSE,i-c080d826,FALSE,ami-a36f49d4,TRUE
snap-817ef0aa,Created by CreateImage(i-c080d826) for ami-a36f49d4 from vol-7e1ee061,2015-09-04 10:52:11+00:00,65,vol-7e1ee061,FALSE,i-c080d826,FALSE,ami-a36f49d4,TRUE
snap-08cb7920,Created by CreateImage(i-cfe5c42b) for ami-8f6f49f8 from vol-c61c86d1,2015-09-04 10:53:48+00:00,65,vol-c61c86d1,FALSE,i-cfe5c42b,FALSE,ami-8f6f49f8,TRUE
snap-5b1e9770,Created by CreateImage(i-cfe5c42b) for ami-8f6f49f8 from vol-c51c86d2,2015-09-04 10:53:48+00:00,120,vol-c51c86d2,FALSE,i-cfe5c42b,FALSE,ami-8f6f49f8,TRUE
snap-b546359c,Created by CreateImage(i-d0d8b734) for ami-896f49fe from vol-0e47f519,2015-09-04 10:55:30+00:00,65,vol-0e47f519,FALSE,i-d0d8b734,FALSE,ami-896f49fe,TRUE
snap-da5a02fb,Created by CreateImage(i-d0d8b734) for ami-896f49fe from vol-2e47f539,2015-09-04 10:55:30+00:00,120,vol-2e47f539,FALSE,i-d0d8b734,FALSE,ami-896f49fe,TRUE
snap-684b0d3c,Created by CreateImage(i-3eb1ddd8) for ami-736c4a04 from vol-328f9c2e,2015-09-04 10:55:48+00:00,120,vol-328f9c2e,FALSE,i-3eb1ddd8,FALSE,ami-736c4a04,TRUE
snap-2477f405,Created by CreateImage(i-3eb1ddd8) for ami-736c4a04 from vol-868f9c9a,2015-09-04 10:55:48+00:00,65,vol-868f9c9a,FALSE,i-3eb1ddd8,FALSE,ami-736c4a04,TRUE
snap-802231d4,Created by CreateImage(i-26c1aec2) for ami-7b6c4a0c from vol-ee5ceef9,2015-09-04 10:56:09+00:00,65,vol-ee5ceef9,FALSE,i-26c1aec2,FALSE,ami-7b6c4a0c,TRUE
snap-0843705e,Created by CreateImage(i-26c1aec2) for ami-7b6c4a0c from vol-a95ceebe,2015-09-04 10:56:09+00:00,120,vol-a95ceebe,FALSE,i-26c1aec2,FALSE,ami-7b6c4a0c,TRUE
snap-d521d881,Created by CreateImage(i-75809ecc) for ami-51785226 from vol-16f644d9,2015-09-29 10:53:39+00:00,120,vol-16f644d9,FALSE,i-75809ecc,FALSE,ami-51785226,TRUE
snap-59a06a73,Created by CreateImage(i-75809ecc) for ami-51785226 from vol-ebf64424,2015-09-29 10:53:39+00:00,65,vol-ebf64424,FALSE,i-75809ecc,FALSE,ami-51785226,TRUE
snap-1ba40336,Created by CreateImage(i-0c4ceaa0) for ami-47785230 from vol-03e74fc0,2015-09-29 10:54:10+00:00,120,vol-03e74fc0,FALSE,i-0c4ceaa0,FALSE,ami-47785230,TRUE
snap-46c87066,Created by CreateImage(i-0c4ceaa0) for ami-47785230 from vol-26e74fe5,2015-09-29 10:54:10+00:00,65,vol-26e74fe5,FALSE,i-0c4ceaa0,FALSE,ami-47785230,TRUE
snap-838cbcd7,Created by CreateImage(i-b386980a) for ami-2f785258 from vol-3e0cbff1,2015-09-29 10:57:43+00:00,65,vol-3e0cbff1,FALSE,i-b386980a,FALSE,ami-2f785258,TRUE
snap-6503d84e,Created by CreateImage(i-b386980a) for ami-2f785258 from vol-1b0cbfd4,2015-09-29 10:57:43+00:00,120,vol-1b0cbfd4,FALSE,i-b386980a,FALSE,ami-2f785258,TRUE
snap-f7bacca3,Created by CreateImage(i-c845e364) for ami-2b78525c from vol-1ce24adf,2015-09-29 10:57:52+00:00,120,vol-1ce24adf,FALSE,i-c845e364,FALSE,ami-2b78525c,TRUE
snap-ba4b699b,Created by CreateImage(i-c845e364) for ami-2b78525c from vol-75e24ab6,2015-09-29 10:57:52+00:00,65,vol-75e24ab6,FALSE,i-c845e364,FALSE,ami-2b78525c,TRUE
snap-92d3c4c4,Created by CreateImage(i-44fae4fd) for ami-2978525e from vol-282192e7,2015-09-29 10:58:20+00:00,500,vol-282192e7,FALSE,i-44fae4fd,FALSE,ami-2978525e,TRUE
snap-5e7e2d76,Created by CreateImage(i-44fae4fd) for ami-2978525e from vol-99209356,2015-09-29 10:58:20+00:00,50,vol-99209356,FALSE,i-44fae4fd,FALSE,ami-2978525e,TRUE
snap-456c6d6f,Created by CreateImage(i-44fae4fd) for ami-2978525e from vol-dc209313,2015-09-29 10:58:20+00:00,40,vol-dc209313,FALSE,i-44fae4fd,FALSE,ami-2978525e,TRUE
snap-a3da3af4,Created by CreateImage(i-96acb22f) for ami-1f785268 from vol-ade45662,2015-09-29 10:58:34+00:00,120,vol-ade45662,FALSE,i-96acb22f,FALSE,ami-1f785268,TRUE
snap-563d287d,Created by CreateImage(i-96acb22f) for ami-1f785268 from vol-b3e4567c,2015-09-29 10:58:35+00:00,65,vol-b3e4567c,FALSE,i-96acb22f,FALSE,ami-1f785268,TRUE
snap-10b5813d,Created by CreateImage(i-76fbe5cf) for ami-15785262 from vol-292192e6,2015-09-29 10:58:43+00:00,40,vol-292192e6,FALSE,i-76fbe5cf,FALSE,ami-15785262,TRUE
snap-29a1d108,Created by CreateImage(i-76fbe5cf) for ami-15785262 from vol-fd209332,2015-09-29 10:58:43+00:00,50,vol-fd209332,FALSE,i-76fbe5cf,FALSE,ami-15785262,TRUE
snap-1c34043c,Created by CreateImage(i-76fbe5cf) for ami-15785262 from vol-0c2192c3,2015-09-29 10:58:43+00:00,500,vol-0c2192c3,FALSE,i-76fbe5cf,FALSE,ami-15785262,TRUE
snap-3e678711,Created by CreateImage(i-7259ffde) for ami-1d78526a from vol-10cd65d3,2015-09-29 10:59:13+00:00,65,vol-10cd65d3,FALSE,i-7259ffde,FALSE,ami-1d78526a,TRUE
snap-31ffbf1e,Created by CreateImage(i-7259ffde) for ami-1d78526a from vol-34cd65f7,2015-09-29 10:59:13+00:00,120,vol-34cd65f7,FALSE,i-7259ffde,FALSE,ami-1d78526a,TRUE
snap-6da75539,Created by CreateImage(i-94938b2d) for ami-07785270 from vol-ee57ea21,2015-09-29 10:59:33+00:00,120,vol-ee57ea21,FALSE,i-94938b2d,FALSE,ami-07785270,TRUE
snap-bd6538e9,Created by CreateImage(i-94938b2d) for ami-07785270 from vol-f557ea3a,2015-09-29 10:59:33+00:00,65,vol-f557ea3a,FALSE,i-94938b2d,FALSE,ami-07785270,TRUE
snap-cf2f84e6,Created by CreateImage(i-6f8e2ec3) for ami-03785274 from vol-0471dac7,2015-09-29 10:59:50+00:00,120,vol-0471dac7,FALSE,i-6f8e2ec3,FALSE,ami-03785274,TRUE
snap-aeeac883,Created by CreateImage(i-6f8e2ec3) for ami-03785274 from vol-d570db16,2015-09-29 10:59:50+00:00,65,vol-d570db16,FALSE,i-6f8e2ec3,FALSE,ami-03785274,TRUE
snap-936f94b2,Created by CreateImage(i-317fd99d) for ami-f7785280 from vol-c8eb430b,2015-09-29 11:00:05+00:00,120,vol-c8eb430b,FALSE,i-317fd99d,FALSE,ami-f7785280,TRUE
snap-df1289fe,Created by CreateImage(i-317fd99d) for ami-f7785280 from vol-c9eb430a,2015-09-29 11:00:05+00:00,65,vol-c9eb430a,FALSE,i-317fd99d,FALSE,ami-f7785280,TRUE
snap-77f72a23,Created by CreateImage(i-4ab0aef3) for ami-f978528e from vol-86e15349,2015-09-29 11:00:32+00:00,65,vol-86e15349,FALSE,i-4ab0aef3,FALSE,ami-f978528e,TRUE
snap-9e1ac4b6,Created by CreateImage(i-4ab0aef3) for ami-f978528e from vol-60e153af,2015-09-29 11:00:32+00:00,120,vol-60e153af,FALSE,i-4ab0aef3,FALSE,ami-f978528e,TRUE
snap-709f445c,Created by CreateImage(i-6070d6cc) for ami-fd78528a from vol-6916bfaa,2015-09-29 11:00:36+00:00,65,vol-6916bfaa,FALSE,i-6070d6cc,FALSE,ami-fd78528a,TRUE
snap-e04781c0,Created by CreateImage(i-6070d6cc) for ami-fd78528a from vol-7616bfb5,2015-09-29 11:00:36+00:00,120,vol-7616bfb5,FALSE,i-6070d6cc,FALSE,ami-fd78528a,TRUE
snap-15252a41,Created by CreateImage(i-c35dfb6f) for ami-ef785298 from vol-54c96197,2015-09-29 11:00:40+00:00,120,vol-54c96197,FALSE,i-c35dfb6f,FALSE,ami-ef785298,TRUE
snap-9b85d6b4,Created by CreateImage(i-c35dfb6f) for ami-ef785298 from vol-a2c96161,2015-09-29 11:00:41+00:00,65,vol-a2c96161,FALSE,i-c35dfb6f,FALSE,ami-ef785298,TRUE
snap-2c424f04,Created by CreateImage(i-4f9688f6) for ami-f1785286 from vol-7700b3b8,2015-09-29 11:00:46+00:00,120,vol-7700b3b8,FALSE,i-4f9688f6,FALSE,ami-f1785286,TRUE
snap-aed8428f,Created by CreateImage(i-4f9688f6) for ami-f1785286 from vol-df07b410,2015-09-29 11:00:46+00:00,65,vol-df07b410,FALSE,i-4f9688f6,FALSE,ami-f1785286,TRUE
snap-34b2fb60,Created by CreateImage(i-238e368e) for ami-43d20930 from vol-0eb656c1,2015-11-13 09:55:08+00:00,10,vol-0eb656c1,FALSE,i-238e368e,FALSE,ami-43d20930,TRUE
snap-62406a49,Created by CreateImage(i-238e368e) for ami-43d20930 from vol-04b656cb,2015-11-13 09:55:08+00:00,8,vol-04b656cb,FALSE,i-238e368e,FALSE,ami-43d20930,TRUE
snap-d1f466fe,Created by CreateImage(i-238e368e) for ami-43d20930 from vol-0fb656c0,2015-11-13 09:55:08+00:00,120,vol-0fb656c0,FALSE,i-238e368e,FALSE,ami-43d20930,TRUE
snap-4332a815,Created by CreateImage(i-2246c69a) for ami-9279a3e1 from vol-91743f5e,2015-11-19 11:27:19+00:00,10,vol-91743f5e,FALSE,i-2246c69a,FALSE,ami-9279a3e1,TRUE
snap-303efa1b,Created by CreateImage(i-2246c69a) for ami-9279a3e1 from vol-05753eca,2015-11-19 11:27:19+00:00,120,vol-05753eca,FALSE,i-2246c69a,FALSE,ami-9279a3e1,TRUE
snap-1bf01936,Created by CreateImage(i-2246c69a) for ami-9279a3e1 from vol-06753ec9,2015-11-19 11:27:19+00:00,8,vol-06753ec9,FALSE,i-2246c69a,FALSE,ami-9279a3e1,TRUE
snap-315ac818,Created by CreateImage(i-01b261b9) for ami-d17ca6a2 from vol-d2c9ab1d,2015-11-19 11:45:51+00:00,120,vol-d2c9ab1d,FALSE,i-01b261b9,FALSE,ami-d17ca6a2,TRUE
snap-35e3f21c,Created by CreateImage(i-01b261b9) for ami-d17ca6a2 from vol-aec9ab61,2015-11-19 11:45:51+00:00,10,vol-aec9ab61,FALSE,i-01b261b9,FALSE,ami-d17ca6a2,TRUE
snap-2acd0200,Created by CreateImage(i-01b261b9) for ami-d17ca6a2 from vol-e8c9ab27,2015-11-19 11:45:51+00:00,8,vol-e8c9ab27,FALSE,i-01b261b9,FALSE,ami-d17ca6a2,TRUE
snap-163cc542,Created by CreateImage(i-01b261b9) for ami-e77da794 from vol-d2c9ab1d,2015-11-19 12:47:26+00:00,120,vol-d2c9ab1d,FALSE,i-01b261b9,FALSE,ami-e77da794,TRUE
snap-72c7235b,Created by CreateImage(i-01b261b9) for ami-e77da794 from vol-aec9ab61,2015-11-19 12:47:27+00:00,10,vol-aec9ab61,FALSE,i-01b261b9,FALSE,ami-e77da794,TRUE
snap-b071179f,Created by CreateImage(i-01b261b9) for ami-e77da794 from vol-e8c9ab27,2015-11-19 12:47:27+00:00,8,vol-e8c9ab27,FALSE,i-01b261b9,FALSE,ami-e77da794,TRUE
snap-2350e00b,Created by CreateImage(i-5b71c2f6) for ami-3f0faa4c from vol-cfcfb5d0,2015-11-23 13:41:38+00:00,120,vol-cfcfb5d0,FALSE,i-5b71c2f6,FALSE,ami-3f0faa4c,TRUE
snap-ff6dded2,Created by CreateImage(i-5b71c2f6) for ami-3f0faa4c from vol-53ccb64c,2015-11-23 13:41:38+00:00,8,vol-53ccb64c,FALSE,i-5b71c2f6,FALSE,ami-3f0faa4c,TRUE
snap-b274589e,Created by CreateImage(i-5b71c2f6) for ami-3f0faa4c from vol-6eccb671,2015-11-23 13:41:38+00:00,10,vol-6eccb671,FALSE,i-5b71c2f6,FALSE,ami-3f0faa4c,TRUE
snap-42bb8c69,Created by CreateImage(i-8865de05) for ami-cd1dbabe from vol-849da34b,2015-12-01 13:33:49+00:00,120,vol-849da34b,FALSE,i-8865de05,FALSE,ami-cd1dbabe,TRUE
snap-55692f7f,Created by CreateImage(i-8865de05) for ami-cd1dbabe from vol-bb9da374,2015-12-01 13:33:49+00:00,60,vol-bb9da374,FALSE,i-8865de05,FALSE,ami-cd1dbabe,TRUE
snap-35b2b160,Created by CreateImage(i-8865de05) for ami-cd1dbabe from vol-659da3aa,2015-12-01 13:33:50+00:00,1000,vol-659da3aa,FALSE,i-8865de05,FALSE,ami-cd1dbabe,TRUE
